openmlid,target_type,epsilon,w_min,delta,c,bootstrap_repeats,seed,num_trees,reasoning_time_per_tree_in_ns,score_oob,score_val,gap_oob,gap_val,time_train,time_pred,time_score
41169,oob,0.01,100,100,100,0,4.5,270.0,5.0,0.80908,0.78223,0.02583,0.003175,146931021.9,4413614.4,3848080.5
41169,oob,0.1,3,3,10,0,4.5,12.0,67.8,0.9704,0.84437,0.1871499999999999,0.065315,6530267.64,196160.64,171025.8
41946,oob,0.001,100,100,100000,0,4.5,2970.0,2.0,0.0322799999999999,0.03022,0.00156,1e-05,6443798.13,1323132.0299999998,230688.81
41946,oob,0.01,100,100,100,0,4.5,230.0,4.8,0.04845,0.03052,0.01773,0.00031,499010.3,102469.6,17866.4
41946,oob,0.1,3,3,10,0,4.5,13.8,57.4,0.16833,0.03963,0.13761,0.00942,29941.22,6148.46,1071.9599999999998
42733,oob,0.001,100,100,100000,0,4.555555555555555,1144.0,2.0,0.2838666666666667,0.2875888888888889,3.3333333333333335e-05,2.111111111111111e-05,961721009.7,21760172.5,689711.0
42733,oob,0.01,100,100,100,0,4.555555555555555,188.88888888888889,5.0,0.2897777777777778,0.2872,0.0059444444444444,-0.0003677777777777,158767230.55555555,3593979.777777778,113878.55555555556
42733,oob,0.1,3,3,10,0,4.555555555555555,12.0,56.66666666666666,0.3842222222222222,0.2840333333333333,0.1003888888888888,-0.0035344444444444,10086845.866666667,228319.3333333333,7234.400000000001
42734,oob,0.001,100,100,100000,0,4.5,3247.2,2.0,0.36489,0.3607,0.00197,0.000108,1354845967.2,22205095.11,2668118.31
42734,oob,0.01,100,100,100,0,4.5,245.0,4.5,0.3839599999999999,0.36234,0.02104,0.001748,102133480.8,1673982.0,201144.7
42734,oob,0.1,3,3,10,0,4.5,12.6,58.1,0.52369,0.3928,0.16077,0.032208,5245805.52,86005.16,10332.4
3,val,0.001,100,100,100000,0,4.5,1623.6,2.0,0.02863,0.0222,0.00439,0.0001319999999999,3266867.34,301414.41000000003,61160.22
3,val,0.01,100,100,100,0,4.5,119.0,5.1,0.05653,0.02337,0.03229,0.001302,239556.8,22097.1,4486.9
3,val,0.1,3,3,10,0,4.5,7.4,72.8,0.24053,0.04779,0.21629,0.025722,14900.420000000002,1374.52,279.12
6,val,0.001,100,100,100000,0,4.111111111111111,1375.0,2.0,0.1250333333333333,0.1108777777777777,0.0092666666666666,0.0001288888888888,21783571.700000003,1420688.5,337113.7
6,val,0.01,100,100,100,0,4.111111111111111,137.77777777777777,5.333333333333333,0.1587,0.1140777777777777,0.0429333333333333,0.0033288888888888,2182763.0,142650.55555555556,33771.333333333336
6,val,0.1,3,3,10,0,4.111111111111111,8.0,69.44444444444444,0.3635888888888889,0.1642444444444444,0.2478222222222222,0.0534955555555555,126742.22222222222,8284.266666666666,1960.9777777777776
12,val,0.001,100,100,100000,0,4.5,2346.3,2.0,0.10407,0.0913699999999999,0.00604,2.710505431213761e-21,16021011.6,497547.27,87029.91
12,val,0.01,100,100,100,0,4.5,138.0,5.1,0.142,0.09373,0.0439699999999999,0.00236,942220.3,29266.7,5116.9
12,val,0.1,3,3,10,0,4.5,8.6,67.6,0.33683,0.14004,0.2387999999999999,0.04867,58728.14,1824.28,318.84000000000003
14,val,0.001,100,100,100000,0,4.5,4128.3,2.0,0.2899,0.28217,0.0041,0.000313,28457302.5,693302.9400000001,154304.37
14,val,0.01,100,100,100,0,4.5,148.0,5.0,0.33486,0.28781,0.04906,0.005953,1019895.8,24853.9,5529.2
14,val,0.1,3,3,10,0,4.5,9.8,66.6,0.52373,0.34097,0.23793,0.059113,67521.06,1646.0400000000002,366.08
16,val,0.001,100,100,100000,0,4.0,3322.0,2.0,0.2004555555555555,0.1868666666666666,0.0067666666666666,2.333333333333332e-05,21856393.9,542775.2,123482.7
16,val,0.01,100,100,100,0,4.0,152.22222222222223,5.0,0.2473666666666666,0.1909,0.0536777777777777,0.0040566666666666,1001410.4444444444,24885.88888888889,5658.888888888889
16,val,0.1,3,3,10,0,4.0,9.333333333333334,61.44444444444444,0.4638666666666667,0.2600555555555555,0.2701777777777778,0.0732122222222222,61400.26666666667,1525.7333333333331,346.93333333333334
18,val,0.001,100,100,100000,0,4.625,2994.75,2.0,0.400925,0.394975,0.0004937499999999,-2.9646153153900508e-21,6579021.4875,441411.3,110209.275
18,val,0.01,100,100,100,0,4.625,125.0,5.0,0.4197125,0.3957375,0.01928125,0.0007624999999999,274587.125,18420.25,4595.625
18,val,0.1,3,3,10,0,4.625,6.5,71.875,0.587925,0.4227375,0.18749375,0.0277625,14289.45,958.375,239.2
21,val,0.001,100,100,100000,0,4.625,3564.0,2.0,0.166225,0.1520375,0.0023625,0.00012125,5288526.7875,482537.1375,117266.7375
21,val,0.01,100,100,100,0,4.625,135.0,5.0,0.1978625,0.1536375,0.034,0.00172125,200532.625,18273.5,4438.5
21,val,0.1,3,3,10,0,4.625,7.0,70.0,0.397175,0.196825,0.2333125,0.04490875,10400.85,946.775,230.0
22,val,0.001,100,100,100000,0,5.0,3861.0,2.0,0.3507125,0.348,0.003,0.0001799999999999,22106447.55,621052.9875,146023.7625
22,val,0.01,100,100,100,0,5.0,148.75,5.0,0.3868875,0.3520999999999999,0.039175,0.00428,851179.375,23909.5,5621.0
22,val,0.1,3,3,10,0,5.0,8.75,67.5,0.5781499999999999,0.4094,0.2304375,0.06158,50066.175,1406.525,330.75
23,val,0.001,100,100,100000,0,5.375,3910.5,2.0,0.6143375,0.61485,1.5e-05,-7.500000000000001e-06,6545997.5625,518511.2625,114424.2
23,val,0.01,100,100,100,0,5.375,140.0,4.75,0.6304875,0.6179625,0.016165,0.003105,234410.625,18584.875,4094.125
23,val,0.1,3,3,10,0,5.375,7.0,69.125,0.7853,0.650725,0.1709775,0.0358675,11721.3,928.25,204.775
24,val,0.001,100,100,100000,0,4.5,277.2,2.0,0.01567,7e-05,0.01409,6.000000000000001e-05,789474.51,88189.2,16707.239999999998
24,val,0.01,100,100,100,0,4.5,110.0,5.1,0.02987,0.00013,0.02829,0.00012,313348.2,35004.2,6626.4
24,val,0.1,3,3,10,0,4.5,6.2,73.6,0.22847,0.0199699999999999,0.2268899999999999,0.01996,17663.66,1972.98,373.38
26,val,0.001,100,100,100000,0,4.5,2009.7,2.0,0.07492,0.06414,0.00572,1.2e-05,9507520.44,1063856.97,201352.14
26,val,0.01,100,100,100,0,4.5,130.0,5.0,0.11068,0.0676,0.04148,0.003472,615444.7,68830.6,13039.4
26,val,0.1,3,3,10,0,4.5,8.6,68.9,0.29621,0.10342,0.22701,0.039292,40704.4,4544.14,861.3799999999999
28,val,0.001,100,100,100000,0,4.5,1485.0,2.0,0.09168,0.07719,0.00908,0.000247,8924985.629999999,449807.4900000001,96301.26
28,val,0.01,100,100,100,0,4.5,135.0,5.3,0.1278699999999999,0.08038,0.04527,0.003437,811529.2,40899.2,8754.6
28,val,0.1,3,3,10,0,4.5,8.4,67.0,0.32999,0.12962,0.24739,0.0526769999999999,50495.46,2545.2,544.76
30,val,0.001,100,100,100000,0,3.75,1225.125,2.0,0.04725,0.0417125,0.0040375,2.625e-05,8182064.1375,233240.2875,66191.40000000001
30,val,0.01,100,100,100,0,3.75,116.25,5.125,0.071525,0.0419875,0.0283125,0.00030125,775862.625,22127.0,6278.875
30,val,0.1,3,3,10,0,3.75,7.0,70.5,0.2585625,0.0638375,0.2153499999999999,0.02215125,46742.975,1332.6,378.2
31,val,0.001,100,100,100000,0,4.5,5801.4,2.4,0.32889,0.32899,0.000707,8.5e-05,9104832.0,696681.8099999999,156427.91999999998
31,val,0.01,100,100,100,0,4.5,162.0,4.8,0.35812,0.33394,0.029937,0.0050349999999999,253516.2,19397.6,4354.9
31,val,0.1,3,3,10,0,4.5,7.8,68.3,0.55221,0.3814099999999999,0.224027,0.052505,12212.6,934.32,209.64
32,val,0.001,100,100,100000,0,4.777777777777778,836.0,2.2222222222222223,0.0402,0.0279333333333333,0.0088777777777777,0.0002344444444444,8487069.8,333528.80000000005,89325.5
32,val,0.01,100,100,100,0,4.777777777777778,121.11111111111111,5.777777777777778,0.0666,0.0291777777777777,0.0352777777777777,0.0014788888888888,1229521.0,48304.88888888889,12938.555555555557
32,val,0.1,3,3,10,0,4.777777777777778,8.0,70.66666666666667,0.2472888888888889,0.0560777777777777,0.2159666666666666,0.0283788888888888,81216.79999999999,3190.7555555555555,854.5777777777778
33,val,0.001,100,100,100000,0,4.5,6326.1,2.3,0.29503,0.2917599999999999,0.000891,0.000159,9629246.88,841956.39,152230.32
33,val,0.01,100,100,100,0,4.5,180.0,4.5,0.3246799999999999,0.29272,0.030541,0.0011189999999999,274268.2,23953.5,4338.1
33,val,0.1,3,3,10,0,4.5,8.2,65.7,0.52315,0.35328,0.229011,0.061679,12483.7,1090.8200000000002,197.3
36,val,0.001,100,100,100000,0,4.0,2029.5,2.0,0.0479625,0.0404125,0.00375,0.00010125,6023135.25,289318.8375,75904.5375
36,val,0.01,100,100,100,0,4.0,120.0,5.0,0.0778875,0.0414875,0.033675,0.00117625,355789.5,17097.0,4483.5
36,val,0.1,3,3,10,0,4.0,7.5,69.875,0.2706125,0.068725,0.2264,0.02841375,22244.95,1068.525,280.15
38,val,0.001,100,100,100000,0,4.5,1623.6,2.0,0.03048,0.02575,0.0035299999999999,9.2e-05,3582263.5200000005,285770.43,64891.530000000006
38,val,0.01,100,100,100,0,4.5,117.0,5.1,0.05746,0.02668,0.03051,0.001022,258278.8,20592.5,4676.8
38,val,0.1,3,3,10,0,4.5,7.8,70.0,0.23037,0.0452199999999999,0.20342,0.019562,17219.98,1372.88,311.82
44,val,0.001,100,100,100000,0,4.333333333333333,1793.0,2.0,0.0866222222222222,0.0794444444444444,0.0040222222222222,6e-05,8180914.5,407500.5,79503.6
44,val,0.01,100,100,100,0,4.333333333333333,125.55555555555556,5.222222222222222,0.1158111111111111,0.0812111111111111,0.0332111111111111,0.0018266666666666,573061.6666666666,28552.11111111111,5569.333333333333
44,val,0.1,3,3,10,0,4.333333333333333,7.777777777777778,69.44444444444444,0.301,0.1146,0.2184,0.0352155555555555,35498.555555555555,1768.9777777777776,345.0888888888889
46,val,0.001,100,100,100000,0,4.5,2673.0,2.0,0.1361,0.1192299999999999,0.00737,0.000306,9392506.2,808779.51,111617.55
46,val,0.01,100,100,100,0,4.5,150.0,4.9,0.1726599999999999,0.12226,0.04393,0.003336,526726.4,45233.7,6256.9
46,val,0.1,3,3,10,0,4.5,9.0,65.7,0.36828,0.1787099999999999,0.23955,0.059786,31598.98,2711.34,375.24
54,val,0.001,100,100,100000,0,4.5,5791.5,2.3,0.3053,0.30718,0.000866,-0.0001049999999999,10105906.14,625492.89,153660.87
54,val,0.01,100,100,100,0,4.5,137.0,4.9,0.34083,0.31026,0.036396,0.0029749999999999,239062.5,14801.2,3631.9
54,val,0.1,3,3,10,0,4.5,8.0,65.5,0.5359,0.36326,0.231466,0.055975,13963.820000000002,864.4200000000001,212.06
57,val,0.001,100,100,100000,0,4.5,1603.8,2.2,0.02069,0.01486,0.00362,7.199999999999999e-05,3417845.31,280515.51,68373.36
57,val,0.01,100,100,100,0,4.5,114.0,5.3,0.04808,0.01507,0.03101,0.000282,242925.8,19932.6,4857.3
57,val,0.1,3,3,10,0,4.5,8.0,70.1,0.21914,0.03336,0.20207,0.0185719999999999,17051.120000000003,1398.96,340.88
60,val,0.001,100,100,100000,0,4.5,2415.6,2.0,0.24079,0.23363,0.00529,0.000347,30052098.45,577621.4400000001,113976.72
60,val,0.01,100,100,100,0,4.5,141.0,5.1,0.27653,0.2362,0.04103,0.002917,1755621.4,33710.1,6652.1
60,val,0.1,3,3,10,0,4.5,8.8,68.6,0.46317,0.28325,0.2276699999999999,0.049967,109556.88,2103.78,415.22
61,val,0.001,100,100,100000,0,4.75,4368.375,2.125,0.06965,0.084825,0.00066875,0.00028,4842599.85,368687.1375,92238.3
61,val,0.01,100,100,100,0,4.75,128.75,4.875,0.0937875,0.08505,0.02480625,0.000505,142576.625,10866.0,2717.875
61,val,0.1,3,3,10,0,4.75,6.75,67.5,0.2819875,0.1078875,0.21300625,0.0233425,7467.3,568.725,142.225
154,val,0.001,100,100,100000,0,4.222222222222222,968.0,2.0,0.4517888888888888,0.4431111111111111,0.0071111111111111,0.0004666666666666,690555635.0,97198295.7,8483533.3
154,val,0.01,100,100,100,0,4.222222222222222,140.0,5.444444444444445,0.4765555555555555,0.4460888888888889,0.0318777777777777,0.0034444444444444,99901962.22222222,14072541.777777778,1227728.4444444445
154,val,0.1,3,3,10,0,4.222222222222222,8.0,69.11111111111111,0.6547,0.4976444444444444,0.2100222222222222,0.055,5708683.555555556,804145.2444444444,70155.91111111111
179,val,0.001,100,100,100000,0,4.5,1237.5,2.3,0.23936,0.2379,0.00224,1.5000000000000004e-05,44092423.98,3816924.21,326532.69
179,val,0.01,100,100,100,0,4.5,119.0,5.8,0.2589599999999999,0.23881,0.02184,0.0009249999999999,4238698.4,366986.2,31400.9
179,val,0.1,3,3,10,0,4.5,6.4,73.4,0.4417,0.26378,0.2045799999999999,0.025895,228156.34,19727.3,1688.7599999999998
180,val,0.001,100,100,100000,0,4.777777777777778,1067.0,2.0,0.2369333333333333,0.2261111111111111,0.0079222222222222,0.0004333333333333,138356422.6,9220094.4,827987.6
180,val,0.01,100,100,100,0,4.777777777777778,133.33333333333334,5.333333333333333,0.2650555555555555,0.2286666666666666,0.0360444444444444,0.0029888888888888,17282629.444444444,1151871.0,103410.22222222222
180,val,0.1,3,3,10,0,4.777777777777778,8.0,69.0,0.4513999999999999,0.2717222222222222,0.2223888888888888,0.0460444444444444,1036915.2,69113.42222222223,6202.311111111111
181,val,0.001,100,100,100000,0,5.0,3355.0,2.0,0.5194333333333333,0.5370555555555555,0.0028977777777777,-4.333333333333333e-05,6418095.199999999,467151.3000000001,113349.5
181,val,0.01,100,100,100,0,5.0,156.66666666666666,4.888888888888889,0.5463777777777777,0.5402777777777777,0.0298422222222222,0.0031788888888888,299491.44444444444,21806.777777777777,5284.333333333333
181,val,0.1,3,3,10,0,5.0,9.11111111111111,67.0,0.7128,0.5887666666666667,0.1962644444444444,0.0516677777777777,17417.51111111111,1268.1555555555556,307.5777777777778
182,val,0.001,100,100,100000,0,4.5,1772.1,2.0,0.14123,0.13542,0.00468,0.0002059999999999,15394442.579999998,506056.32,110259.27
182,val,0.01,100,100,100,0,4.5,129.0,5.2,0.17069,0.1376,0.03414,0.002386,1120774.9,36856.3,8028.8
182,val,0.1,3,3,10,0,4.5,8.0,68.7,0.35354,0.17292,0.21699,0.037706,69507.6,2285.6,497.92
183,val,0.001,100,100,100000,0,4.5,3049.2,2.2,0.84245,0.8467,0.00112,-4.4e-05,18680447.61,1349461.08,233647.92
183,val,0.01,100,100,100,0,4.5,156.0,5.3,0.86603,0.85143,0.0247,0.004686,956619.2,68704.1,11948.5
183,val,0.1,3,3,10,0,4.5,8.6,67.3,1.02307,0.91514,0.1817399999999999,0.068396,52697.92,3818.08,658.74
184,val,0.001,100,100,100000,0,4.5,2187.9,2.3,0.57386,0.56572,0.0054199999999999,0.000185,36624783.69,3802576.14,638026.29
184,val,0.01,100,100,100,0,4.5,148.0,5.8,0.6072,0.56987,0.03876,0.004335,2479758.6,257290.8,43144.1
184,val,0.1,3,3,10,0,4.5,8.8,68.0,0.7941900000000001,0.63771,0.2257499999999999,0.072175,147487.84,15306.8,2565.2
185,val,0.001,100,100,100000,0,4.5,2207.7,2.0,0.09951,0.09121,0.00206,9.7e-05,4334109.12,243301.41,62330.4
185,val,0.01,100,100,100,0,4.5,119.0,5.1,0.12597,0.09151,0.02852,0.0003969999999999,233621.1,13112.1,3359.7
185,val,0.1,3,3,10,0,4.5,7.4,69.7,0.3118999999999999,0.1141399999999999,0.2144499999999999,0.023027,14526.320000000002,815.38,209.04
188,val,0.001,100,100,100000,0,4.5,7781.4,2.9,0.45397,0.4538,0.00056,1.2999999999999996e-05,12068890.02,912004.83,206308.08
188,val,0.01,100,100,100,0,4.5,151.0,4.8,0.48694,0.4585499999999999,0.03353,0.004763,234153.9,17682.6,3998.4
188,val,0.1,3,3,10,0,4.5,8.8,71.5,0.6761199999999999,0.50919,0.22271,0.055403,13641.56,1030.7,233.34
204,val,0.001,100,100,100000,0,4.5,3098.7,2.0,1.04705,1.04728,0.00117,8.6e-05,4618784.61,2246118.93,104608.35
204,val,0.01,100,100,100,0,4.5,161.0,5.1,1.07192,1.05283,0.02604,0.005636,240002.9,116652.9,5432.9
204,val,0.1,3,3,10,0,4.5,8.6,65.5,1.2219,1.12487,0.17602,0.077676,12817.96,6233.14,290.1
273,val,0.001,100,100,100000,0,3.4285714285714284,1329.428571428571,2.0,0.4664,0.4615142857142857,0.0045428571428571,0.0002014285714285,1098916880.9142857,37096118.87142857,820588.3714285714
273,val,0.01,100,100,100,0,3.4285714285714284,137.14285714285714,5.142857142857143,0.4915142857142857,0.4643714285714285,0.0296571428571428,0.0030585714285714,113376514.85714284,3827474.285714286,84730.85714285714
273,val,0.1,3,3,10,0,3.4285714285714284,8.0,69.42857142857143,0.6634,0.5117142857142857,0.2015428571428571,0.0504014285714285,6613633.714285715,223297.14285714287,4942.742857142856
293,val,0.001,100,100,100000,0,5.0,979.0,2.0,0.0828555555555555,0.0713333333333333,0.0083222222222222,0.0002677777777777,706356792.9000001,33770479.599999994,2893718.3
293,val,0.01,100,100,100,0,5.0,125.55555555555556,5.333333333333333,0.1107222222222222,0.0728777777777777,0.0361888888888888,0.0018122222222222,90599963.22222222,4330664.666666667,370997.77777777775
293,val,0.1,3,3,10,0,5.0,8.0,68.88888888888889,0.2969555555555556,0.1064111111111111,0.2224222222222222,0.0353455555555555,5772708.622222222,275930.22222222225,23637.244444444445
300,val,0.001,100,100,100000,0,4.222222222222222,2189.0,2.0,0.1923777777777778,0.1758666666666666,0.0094333333333333,0.0001666666666666,198478091.9,3180057.1,255088.9
300,val,0.01,100,100,100,0,4.222222222222222,153.33333333333334,5.0,0.2365,0.1806444444444444,0.0535555555555555,0.0049444444444444,13901720.0,223444.66666666663,17878.333333333332
300,val,0.1,3,3,10,0,4.222222222222222,10.0,61.66666666666666,0.4380222222222222,0.2418333333333333,0.2550777777777778,0.0661333333333333,906660.0,14564.333333333334,1165.7777777777778
351,val,0.001,100,100,100000,0,4.5,524.7,2.0,0.04395,0.03246,0.00968,0.000112,181226000.34,9243521.1,1232820.27
351,val,0.01,100,100,100,0,4.5,120.0,5.1,0.06415,0.03301,0.02988,0.000662,41466351.6,2113987.2,281948.4
351,val,0.1,3,3,10,0,4.5,8.0,70.2,0.23625,0.0526499999999999,0.20198,0.020302,2764423.44,140932.48,18796.56
354,val,0.001,100,100,100000,0,4.5,3880.8,2.0,0.29807,0.28984,0.00358,0.00026,3379531818.96,296280804.6,18974634.03
354,val,0.01,100,100,100,0,4.5,151.0,5.0,0.3368,0.2946,0.04231,0.00502,131586576.0,11542185.9,739244.4
354,val,0.1,3,3,10,0,4.5,8.4,68.6,0.53871,0.3615899999999999,0.24422,0.0720099999999999,7316484.220000001,641094.28,41041.64
357,val,0.001,100,100,100000,0,4.5,871.2,2.0,0.21476,0.20514,0.00786,0.000283,911638350.81,4286200.05,438033.42
357,val,0.01,100,100,100,0,4.5,130.0,5.5,0.239,0.2071,0.0321,0.0022429999999999,136033318.2,639676.7,65321.1
357,val,0.1,3,3,10,0,4.5,8.0,70.2,0.4174299999999999,0.24297,0.2105299999999999,0.038113,8371281.12,39364.72,4019.76
389,val,0.001,100,100,100000,0,4.5,4197.6,2.2,0.33483,0.33361,0.00408,-0.000203,33474895.74,2779764.5700000003,191042.28
389,val,0.01,100,100,100,0,4.5,155.0,4.9,0.37801,0.33581,0.04726,0.001997,1237142.3,102587.8,7051.0
389,val,0.1,3,3,10,0,4.5,10.2,67.9,0.57315,0.39907,0.2424,0.065257,81327.68000000001,6747.9400000000005,463.92
390,val,0.001,100,100,100000,0,4.5,3356.1,2.0,0.43742,0.4204799999999999,0.00779,0.000248,768562502.4,88947694.44,625011.75
390,val,0.01,100,100,100,0,4.5,169.0,5.0,0.48597,0.42605,0.05634,0.005818,38721315.0,4479962.3,31470.9
390,val,0.1,3,3,10,0,4.5,10.8,59.8,0.69142,0.50369,0.26179,0.083458,2475557.3,286300.46,2010.94
391,val,0.001,100,100,100000,0,4.5,4306.5,2.0,0.30826,0.30497,0.00378,0.0001599999999999,22615867.89,2363257.71,154283.58000000002
391,val,0.01,100,100,100,0,4.5,156.0,4.9,0.3495,0.30905,0.04502,0.00424,819795.6,85627.2,5586.8
391,val,0.1,3,3,10,0,4.5,9.4,72.8,0.5448299999999999,0.36902,0.24035,0.06421,49378.08,5155.86,336.56
392,val,0.001,100,100,100000,0,4.625,6001.875,2.25,0.2658,0.2632125,0.0032875,0.00013125,24055024.95,2457567.3375,190412.8875
392,val,0.01,100,100,100,0,4.625,172.5,4.5,0.3115124999999999,0.2670125,0.049,0.00393125,691597.5,70639.375,5471.5
392,val,0.1,3,3,10,0,4.625,8.0,61.5,0.5484249999999999,0.346725,0.2859125,0.08364375,32065.475,3274.475,253.475
393,val,0.001,100,100,100000,0,4.5,3771.9,2.0,0.28199,0.27507,0.00551,0.000314,122978005.92,15409264.86,194060.79
393,val,0.01,100,100,100,0,4.5,151.0,5.0,0.32961,0.28014,0.05313,0.005384,4917298.4,616658.0,7769.3
393,val,0.1,3,3,10,0,4.5,9.8,62.3,0.5343,0.34716,0.25782,0.072404,319452.48,40032.64,503.78
395,val,0.001,100,100,100000,0,4.111111111111111,5335.0,2.2222222222222223,0.3360111111111111,0.3285888888888889,0.0030333333333333,0.0002555555555555,41770476.0,4369379.300000001,244831.4
395,val,0.01,100,100,100,0,4.111111111111111,165.55555555555554,4.777777777777778,0.3805,0.3342444444444444,0.0475222222222222,0.0059111111111111,1296057.7777777778,135707.77777777778,7601.444444444444
395,val,0.1,3,3,10,0,4.111111111111111,10.0,64.77777777777777,0.5738888888888889,0.4016111111111111,0.2409111111111111,0.0732777777777777,78288.93333333333,8188.2444444444445,458.31111111111113
396,val,0.001,100,100,100000,0,4.111111111111111,3817.0,2.0,0.2907777777777778,0.2768666666666666,0.0049777777777777,0.00011,144881533.5,17222909.0,203231.6
396,val,0.01,100,100,100,0,4.111111111111111,153.33333333333334,4.888888888888889,0.3357777777777778,0.2814,0.0499777777777777,0.0046433333333333,5821981.222222222,691699.4444444445,8165.111111111111
396,val,0.1,3,3,10,0,4.111111111111111,9.77777777777778,62.333333333333336,0.5364111111111112,0.3459444444444444,0.2506111111111111,0.0691877777777777,371291.0,44099.35555555556,520.4888888888888
398,val,0.001,100,100,100000,0,4.5,4593.6,2.2,0.38927,0.3798,0.00446,0.0004349999999999,61015146.39,6890271.3,196305.12
398,val,0.01,100,100,100,0,4.5,161.0,5.1,0.4343899999999999,0.38327,0.04958,0.003905,2139164.1,241428.6,6867.0
398,val,0.1,3,3,10,0,4.5,10.2,65.9,0.63393,0.45879,0.24912,0.079425,135593.38,15290.74,435.3
399,val,0.001,100,100,100000,0,4.5,3306.6,2.0,0.41033,0.3971,0.0077299999999999,0.000515,523571627.7,46690282.98,441825.12
399,val,0.01,100,100,100,0,4.5,157.0,5.0,0.45575,0.40149,0.0531499999999999,0.004905,24873188.8,2213147.6,21032.5
399,val,0.1,3,3,10,0,4.5,10.0,62.5,0.66082,0.47609,0.25822,0.079505,1584099.88,140950.48,1337.04
401,val,0.001,100,100,100000,0,4.777777777777778,5808.0,2.2222222222222223,0.3579555555555556,0.3394999999999999,0.0044888888888888,0.0001355555555555,24516177.4,2480100.7,186902.1
401,val,0.01,100,100,100,0,4.777777777777778,171.11111111111111,4.333333333333333,0.4089,0.3457444444444444,0.0554333333333333,0.00638,721509.4444444445,73032.11111111111,5489.0
401,val,0.1,3,3,10,0,4.777777777777778,10.22222222222222,60.44444444444444,0.6208555555555555,0.4143666666666667,0.2673888888888889,0.0750022222222222,43124.35555555556,4365.799999999999,328.5777777777778
485,val,0.001,100,100,100000,0,4.111111111111111,6028.0,2.333333333333333,1.1770555555555555,1.1753222222222222,-0.0013022222222222,-0.0003,6655376.199999999,1498126.2999999998,136474.8
485,val,0.01,100,100,100,0,4.111111111111111,171.11111111111111,4.222222222222222,1.177077777777778,1.1814111111111112,-0.0012799999999999,0.0057888888888888,189062.11111111112,42561.0,3878.3333333333335
485,val,0.1,3,3,10,0,4.111111111111111,6.222222222222222,70.44444444444444,1.2938444444444446,1.2322666666666666,0.1154866666666666,0.0566444444444444,6860.2444444444445,1546.7777777777778,140.84444444444443
554,val,0.001,100,100,100000,0,4.5,1019.7,2.0,0.1143,0.09799,0.01196,0.0004399999999999,288834687.9,19145248.65,677681.73
554,val,0.01,100,100,100,0,4.5,140.0,5.3,0.14689,0.10081,0.04455,0.00326,39583447.4,2603486.2,92639.4
554,val,0.1,3,3,10,0,4.5,8.0,68.4,0.35723,0.15446,0.25489,0.05691,2261911.2800000003,148770.63999999998,5293.68
679,val,0.001,100,100,100000,0,5.125,5185.125,2.0,0.7017,0.7342875,-0.0010875,-5.75e-05,7230894.4125,589292.55,142090.9875
679,val,0.01,100,100,100,0,5.125,130.0,4.625,0.6990125,0.7341625,-0.0037749999999999,-0.0001824999999999,181304.25,14775.125,3562.0
679,val,0.1,3,3,10,0,5.125,5.0,74.0,0.8216875,0.72745,0.1189,-0.006895,6981.375,568.8000000000001,136.95
715,val,0.001,100,100,100000,0,4.5,6088.5,2.4,0.2068299999999999,0.19897,0.00195,-0.000414,15442812.0,670574.52,161531.37
715,val,0.01,100,100,100,0,4.5,146.0,4.8,0.25209,0.2044299999999999,0.0472099999999999,0.005046,370119.6,16068.4,3869.2
715,val,0.1,3,3,10,0,4.5,9.4,62.6,0.45626,0.26336,0.25138,0.063976,23828.26,1034.98,249.14
718,val,0.001,100,100,100000,0,4.5,7444.8,2.5,0.30011,0.2977999999999999,0.000214,-0.0002229999999999,30620811.87,920721.78,198424.71
718,val,0.01,100,100,100,0,4.5,176.0,4.4,0.32764,0.29669,0.027744,-0.001333,724495.7,21782.8,4696.3
718,val,0.1,3,3,10,0,4.5,7.6,65.9,0.53369,0.34447,0.233794,0.046447,31290.38,939.78,202.52
720,val,0.001,100,100,100000,0,4.666666666666667,2959.0,2.0,0.2899111111111111,0.2883555555555556,0.0015333333333333,-3.555555555555555e-05,12077588.6,585225.3,125472.60000000002
720,val,0.01,100,100,100,0,4.666666666666667,132.22222222222223,5.111111111111111,0.3161333333333333,0.2901,0.0277555555555555,0.0017088888888888,539720.0,26157.0,5608.777777777777
720,val,0.1,3,3,10,0,4.666666666666667,7.777777777777778,68.77777777777777,0.4879555555555556,0.3259222222222222,0.1995777777777777,0.0375311111111111,31746.488888888893,1538.5111111111112,329.91111111111115
722,val,0.001,100,100,100000,0,4.5,1108.8,2.3,0.03865,0.03033,0.00615,7.1e-05,8657050.05,556956.1799999999,106600.23
722,val,0.01,100,100,100,0,4.5,120.0,5.6,0.06559,0.03138,0.0330899999999999,0.001121,936607.2,60260.4,11532.0
722,val,0.1,3,3,10,0,4.5,8.0,70.6,0.24308,0.05459,0.21058,0.024331,62440.48,4017.36,768.8
723,val,0.001,100,100,100000,0,4.333333333333333,5643.0,2.2222222222222223,0.2176666666666666,0.2149888888888889,0.0013666666666666,-0.0006155555555555,14507560.1,625873.6,149410.8
723,val,0.01,100,100,100,0,4.333333333333333,161.11111111111111,4.666666666666667,0.2578555555555555,0.2216111111111111,0.0415555555555555,0.0060066666666666,414272.4444444445,17866.444444444445,4265.222222222223
723,val,0.1,3,3,10,0,4.333333333333333,9.333333333333334,64.66666666666667,0.4571444444444444,0.2740555555555555,0.2408444444444444,0.0584511111111111,23988.444444444445,1034.4666666666667,247.13333333333333
